date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-17 16:10:00,102,0,18.32,50.86,20.03,32.13,20.49,40.83,18.76,34.67,19.87,50.47,7.7,53.73,20.72,43.46,21.26,30.49,22.47,25.78,8.26,765.3,68.5,2.4,27.7,0.5,12.719826,12.719826
2016-01-17 16:20:00,207,0,19.86,38.26,18.82,46.96,20.0,38.18,20.23,51.04,17.54,39.4,3.95,82.08,18.63,43.49,19.34,37.64,18.7,41.51,5.72,760.2,85.0,3.05,48.5,2.21,5.617928,5.617928
2016-01-17 16:30:00,151,0,17.07,45.81,20.86,32.95,19.47,36.15,20.94,38.53,19.14,42.28,4.71,59.7,19.13,42.52,18.72,33.07,21.62,48.43,4.95,759.5,63.8,6.22,33.9,-1.19,30.481885,30.481885
2016-01-17 16:40:00,148,0,16.41,47.46,16.89,38.07,19.43,37.56,19.86,48.64,19.92,39.33,10.48,47.61,19.31,40.53,21.8,35.51,19.58,39.77,6.93,767.8,57.1,6.39,49.9,-1.66,3.546969,3.546969
2016-01-17 16:50:00,178,0,18.98,44.92,18.98,38.24,20.09,45.35,16.94,50.13,21.89,48.79,6.58,65.53,19.34,42.47,19.43,29.68,22.21,39.59,7.05,765.0,64.9,1.15,53.7,-1.3,17.905841,17.905841
2016-01-17 17:00:00,169,0,16.39,38.06,21.41,48.1,18.78,50.32,19.92,38.36,18.16,43.61,4.34,66.3,19.82,21.39,18.96,39.56,20.5,36.2,5.78,766.5,73.3,0.44,46.2,0.14,1.793074,1.793074
2016-01-17 17:10:00,155,0,18.6,38.59,18.81,42.9,19.11,46.88,18.23,28.13,19.13,43.48,7.64,61.03,18.9,39.65,18.64,37.88,20.67,38.8,7.95,760.5,72.8,5.48,30.0,2.09,6.204755,6.204755
2016-01-17 17:20:00,162,0,18.62,35.72,18.03,38.36,18.98,40.68,19.05,44.38,19.63,35.99,4.26,74.2,18.39,36.66,19.11,33.51,20.37,30.27,4.57,760.2,65.3,4.4,47.4,-2.6,35.080557,35.080557
2016-01-17 17:30:00,203,0,19.85,36.52,18.51,44.04,18.8,37.14,19.58,41.37,18.7,38.01,4.31,63.75,18.35,38.18,21.05,45.46,18.62,44.68,5.85,766.0,67.5,3.27,46.7,0.07,0.584106,0.584106
2016-01-17 17:40:00,189,20,19.44,52.61,20.22,36.76,18.57,39.0,16.7,40.31,18.83,33.86,5.33,84.62,19.61,39.57,18.94,37.71,19.83,50.75,5.44,761.2,73.7,5.84,31.6,0.7,43.00491,43.00491
2016-01-17 17:50:00,179,0,17.19,41.71,20.86,42.32,18.23,47.42,19.22,41.79,17.99,40.9,5.7,62.42,17.46,51.26,22.24,40.64,21.3,43.65,6.11,759.8,64.6,2.76,35.9,0.06,41.370932,41.370932
2016-01-17 18:00:00,214,40,17.41,35.92,19.47,38.64,17.87,35.71,18.68,46.61,19.25,44.04,1.31,69.02,20.48,32.36,19.11,48.34,20.01,39.64,6.44,758.6,68.0,4.27,62.9,-0.21,36.261107,36.261107
2016-01-17 18:10:00,240,50,16.83,45.32,17.84,38.49,18.13,37.63,18.9,48.89,18.47,30.65,7.18,63.72,18.64,43.01,19.45,51.41,20.91,27.43,4.36,760.2,62.1,2.22,59.9,-2.84,31.82585,31.82585
2016-01-17 18:20:00,206,60,18.02,52.0,17.51,43.29,18.76,33.05,18.19,41.64,19.82,34.76,5.29,81.17,19.71,34.61,18.63,44.36,18.24,43.96,6.79,765.7,81.1,1.69,33.4,3.99,22.29222,22.29222
2016-01-17 18:30:00,138,0,20.15,43.53,18.08,41.75,18.51,39.83,17.97,45.14,20.06,38.14,5.09,60.73,18.71,36.27,22.4,41.71,19.57,49.82,5.63,756.2,60.3,2.69,15.7,-2.39,42.492061,42.492061
2016-01-17 18:40:00,202,0,21.61,40.68,17.46,42.31,17.67,43.5,19.63,36.44,20.46,35.39,3.99,66.57,20.96,45.44,20.24,32.93,20.05,40.64,2.52,764.8,70.6,0.78,57.8,-5.33,3.436679,3.436679
2016-01-17 18:50:00,183,0,18.35,25.76,20.74,39.46,19.47,34.24,18.66,42.13,18.65,34.91,5.32,78.17,20.15,49.38,18.58,38.41,20.74,42.24,2.24,759.4,79.3,1.57,65.4,-2.22,42.183292,42.183292
2016-01-17 19:00:00,177,40,18.27,36.63,18.43,42.45,18.99,43.01,18.3,34.42,18.95,41.4,2.66,84.97,20.08,37.82,20.26,34.46,21.37,44.32,4.97,761.4,80.4,3.18,58.9,2.79,40.078003,40.078003
2016-01-17 19:10:00,190,0,17.98,43.49,17.29,36.33,19.93,34.84,18.42,51.25,19.22,34.66,7.09,67.05,18.11,42.81,20.16,38.64,20.89,34.48,4.47,761.7,63.2,4.37,35.7,-2.6,34.69336,34.69336
2016-01-17 19:20:00,194,0,17.48,51.64,16.5,39.88,20.64,40.21,20.28,37.45,16.54,35.68,5.97,85.47,18.09,41.78,19.4,35.98,21.79,38.72,4.45,761.4,82.7,7.22,48.0,1.04,44.255081,44.255081
2016-01-17 19:30:00,240,0,16.01,41.36,19.12,44.04,17.55,44.1,19.9,39.06,20.73,28.62,8.88,83.07,18.11,33.24,18.17,32.07,19.29,45.73,4.36,761.1,79.9,3.04,28.9,-0.27,11.765478,11.765478
2016-01-17 19:40:00,233,50,19.94,46.01,18.57,43.02,18.54,35.79,16.95,41.04,19.01,30.79,4.47,82.41,21.45,40.94,20.22,38.97,22.03,39.53,4.54,760.5,82.1,1.65,53.0,0.47,46.083981,46.083981
2016-01-17 19:50:00,206,70,19.08,43.46,20.02,35.42,19.91,43.41,20.14,34.91,19.28,36.54,8.08,62.56,18.47,45.17,18.94,37.96,19.0,51.57,5.41,760.0,74.7,1.08,33.0,0.48,4.787784,4.787784
2016-01-17 20:00:00,238,50,17.66,40.35,18.33,35.16,16.99,44.74,17.93,41.11,18.81,43.65,-0.41,77.53,20.85,45.42,18.35,38.09,18.24,50.07,2.12,767.5,80.6,6.84,32.4,-0.95,28.652805,28.652805
2016-01-17 20:10:00,174,0,18.51,36.25,18.59,36.51,18.58,42.61,18.14,43.1,18.77,45.94,2.55,97.79,19.77,45.76,22.05,39.19,17.7,35.9,1.81,762.3,82.4,3.66,39.0,-3.16,39.026243,39.026243
2016-01-17 20:20:00,148,0,18.41,41.69,19.59,38.71,18.25,37.28,17.56,46.73,19.18,48.35,4.07,100.0,19.74,50.94,17.44,39.74,20.12,42.72,1.72,761.7,100.0,2.93,33.3,0.67,17.409361,17.409361
2016-01-17 20:30:00,135,50,19.49,53.63,18.9,32.92,18.98,42.43,16.84,40.95,19.63,38.04,1.11,69.34,20.61,39.64,21.04,39.83,20.83,35.57,3.58,759.7,59.9,3.75,48.8,-4.15,16.327435,16.327435
2016-01-17 20:40:00,180,20,18.83,27.75,18.5,38.02,16.02,37.97,17.94,40.8,19.57,52.02,3.3,84.18,22.48,41.33,17.72,35.66,20.7,28.27,4.79,760.6,81.5,5.89,29.8,1.17,18.872977,18.872977
2016-01-17 20:50:00,131,0,17.85,39.67,18.76,43.31,21.1,39.46,15.7,46.21,19.03,42.84,4.77,95.97,19.71,38.45,20.04,35.58,20.87,37.69,2.06,759.7,84.9,8.7,66.0,-2.82,35.038225,35.038225
2016-01-17 21:00:00,126,0,17.6,39.54,19.14,53.9,17.82,45.55,20.23,48.34,18.85,31.76,-3.9,68.14,18.89,45.03,19.38,36.29,18.31,40.97,-1.26,765.3,81.0,0.92,46.6,-5.47,34.687049,34.687049
2016-01-17 21:10:00,154,0,16.72,39.09,18.3,34.91,16.31,39.97,18.78,43.02,19.32,34.27,0.12,84.26,21.02,42.3,17.39,42.51,19.83,58.9,-0.28,759.2,88.4,2.74,35.8,-1.3,16.502503,16.502503
2016-01-17 21:20:00,130,0,16.63,46.93,18.88,38.95,18.78,41.04,18.29,35.79,19.66,42.05,0.82,100.0,19.25,33.27,18.68,35.34,19.89,27.4,0.8,753.3,88.2,5.53,28.3,-1.6,15.308124,15.308124
2016-01-17 21:30:00,113,0,18.83,44.61,16.62,40.96,17.85,50.48,18.83,43.57,18.91,37.25,2.33,90.73,20.11,42.87,19.12,35.18,21.26,42.9,1.0,762.5,82.5,1.0,36.3,-3.38,37.112284,37.112284
2016-01-17 21:40:00,76,0,20.15,40.06,16.75,44.08,16.23,47.66,19.0,43.06,18.4,37.12,3.57,72.24,18.85,37.28,19.57,35.16,19.74,29.9,1.01,761.1,78.2,10.89,37.5,-3.51,21.711607,21.711607
2016-01-17 21:50:00,128,0,16.84,41.22,18.75,34.83,20.23,38.91,18.86,41.84,19.87,36.79,3.63,66.45,17.08,41.18,21.42,38.39,20.95,33.71,1.47,759.9,58.9,2.71,36.7,-5.47,26.32538,26.32538
2016-01-17 22:00:00,116,30,15.89,44.72,16.69,35.78,18.62,38.71,20.97,44.02,19.05,43.51,0.72,100.0,20.3,35.8,17.59,41.22,20.69,44.45,0.73,765.9,100.0,11.93,34.1,1.25,19.352153,19.352153
2016-01-17 22:10:00,106,0,16.29,47.53,18.43,48.25,18.15,40.13,18.87,29.61,19.67,37.03,4.85,47.61,19.63,36.78,18.97,38.36,19.06,44.53,2.56,751.3,57.1,0.86,30.1,-6.77,23.828315,23.828315
2016-01-17 22:20:00,80,60,17.01,50.24,17.87,15.0,18.01,35.7,17.3,39.46,18.07,37.5,0.81,82.44,19.16,37.64,20.96,30.47,20.03,45.28,-0.23,768.6,87.1,6.67,50.9,-2.33,30.824214,30.824214
2016-01-17 22:30:00,92,40,16.73,41.78,18.47,35.24,18.24,41.87,16.73,41.44,17.82,49.53,-0.84,73.47,20.42,37.14,20.15,47.18,18.05,47.47,-0.72,766.5,84.6,1.88,57.0,-4.13,47.40006,47.40006
2016-01-17 22:40:00,87,40,18.93,31.75,19.52,43.38,16.91,41.47,17.59,41.18,16.66,32.71,2.39,60.61,20.25,45.34,19.93,40.72,19.02,37.33,1.1,759.7,68.2,3.33,29.7,-6.47,12.564521,12.564521
2016-01-17 22:50:00,95,0,18.78,46.36,17.5,51.22,18.45,40.01,17.17,34.07,21.96,38.32,-2.78,91.36,18.62,42.27,19.14,43.54,17.22,33.86,-2.12,760.4,100.0,5.11,39.4,-1.17,7.270236,7.270236
2016-01-17 23:00:00,82,40,19.84,40.12,16.95,32.18,18.16,41.71,17.92,48.4,18.56,32.45,0.93,85.08,17.89,35.07,16.82,49.63,19.05,44.05,0.57,764.3,91.1,6.3,18.4,-0.7,43.262759,43.262759
2016-01-17 23:10:00,76,0,19.34,45.52,17.53,40.32,17.03,34.92,18.82,36.62,17.79,35.91,2.16,88.94,17.79,50.76,18.86,37.88,18.94,38.47,-0.04,764.4,85.4,4.54,33.5,-3.87,47.57485,47.57485
2016-01-17 23:20:00,74,0,18.32,56.31,18.88,43.7,20.9,33.13,20.25,43.67,19.12,39.75,0.51,75.9,18.32,43.19,17.17,51.89,16.64,37.18,-0.6,759.7,69.7,3.21,63.6,-5.76,1.419532,1.419532
2016-01-17 23:30:00,78,0,16.7,41.48,18.13,44.64,17.45,43.06,19.15,35.24,18.19,38.48,3.24,100.0,17.82,47.77,19.14,38.16,21.0,50.8,1.83,755.8,98.3,3.69,54.4,-0.74,49.250327,49.250327
2016-01-17 23:40:00,96,0,17.78,40.51,17.43,38.74,18.89,42.77,19.28,45.31,19.81,28.66,-1.63,100.0,17.68,47.83,19.42,38.97,17.51,40.11,-1.66,770.7,99.2,14.0,47.4,-1.84,25.204638,25.204638
2016-01-17 23:50:00,99,0,17.21,35.03,19.54,33.49,19.36,47.58,18.31,46.83,19.52,52.94,1.11,94.69,20.74,32.1,19.42,41.52,18.63,42.4,2.2,766.1,85.0,7.03,26.1,1.39,12.673676,12.673676
2016-01-18 00:00:00,101,0,14.84,52.15,19.47,40.68,17.66,46.01,18.24,47.88,18.04,38.95,-1.74,91.48,20.06,35.92,19.91,23.88,18.51,44.0,-1.3,763.1,100.0,1.42,31.6,0.7,32.018787,32.018787
2016-01-18 00:10:00,101,0,17.21,27.06,16.87,38.91,18.19,37.74,19.19,42.82,18.1,36.63,-2.83,90.11,19.49,42.62,19.48,51.26,16.97,43.76,-3.03,763.2,86.0,3.64,33.8,-6.13,10.734379,10.734379
2016-01-18 00:20:00,82,0,16.9,42.06,18.07,32.09,18.09,35.94,16.68,45.28,18.15,35.49,-0.08,89.68,20.33,36.79,18.83,39.98,19.93,36.57,-1.15,764.9,88.0,4.73,52.3,-0.92,21.137882,21.137882
2016-01-18 00:30:00,96,0,15.81,47.16,15.88,56.06,16.54,46.71,18.39,47.32,19.59,38.31,0.7,98.44,17.03,44.7,20.59,40.35,19.27,35.1,-3.01,765.4,83.6,0.25,55.6,-5.7,16.271692,16.271692
2016-01-18 00:40:00,82,0,16.7,40.73,16.42,38.54,18.28,33.59,17.02,40.76,18.28,39.54,-1.98,94.71,17.44,42.59,19.6,46.13,20.27,26.57,-2.65,754.1,91.9,7.61,40.1,-4.47,19.298696,19.298696
2016-01-18 00:50:00,73,0,19.85,33.13,16.8,40.01,17.21,35.3,17.96,39.85,19.62,41.34,-3.82,83.75,18.06,41.33,19.61,41.55,21.32,37.84,-1.05,761.1,90.1,1.56,50.9,-2.81,34.284447,34.284447
2016-01-18 01:00:00,59,0,18.78,33.03,16.91,37.75,17.05,40.31,18.52,33.33,17.21,38.18,0.17,69.54,16.34,41.07,19.81,32.07,19.7,30.31,-0.93,760.6,79.3,2.02,31.3,-5.51,29.885968,29.885968
2016-01-18 01:10:00,70,0,19.52,39.13,18.44,45.88,17.37,44.91,17.1,44.45,17.78,44.92,-3.32,72.46,17.25,44.59,19.69,29.18,18.69,40.22,-2.8,761.8,73.2,1.17,44.0,-7.34,24.550136,24.550136
2016-01-18 01:20:00,82,0,17.79,44.97,18.06,43.74,18.85,40.82,17.67,37.3,16.15,45.71,1.75,90.23,18.89,41.81,19.89,28.94,19.79,32.83,-0.48,765.5,82.7,6.71,52.7,-4.24,6.131234,6.131234
2016-01-18 01:30:00,87,0,15.67,43.22,17.46,40.48,18.43,41.05,18.36,32.29,17.22,45.28,-2.45,95.46,17.3,40.39,18.95,37.68,20.98,39.08,-0.31,755.3,92.1,5.29,59.3,-1.6,27.840572,27.840572
2016-01-18 01:40:00,64,0,15.55,37.23,15.07,44.51,18.91,41.3,18.85,41.96,17.93,39.73,0.89,77.79,18.84,32.7,18.89,40.0,20.46,35.65,0.03,757.1,83.1,6.97,26.2,-3.58,21.736766,21.736766
2016-01-18 01:50:00,107,0,15.91,48.44,19.22,32.3,20.95,48.25,19.51,33.41,19.57,42.23,-1.06,71.28,19.39,40.55,19.48,47.84,19.86,44.91,-1.4,759.7,75.6,9.18,57.6,-7.93,18.647731,18.647731
2016-01-18 02:00:00,64,0,20.4,46.62,20.98,41.47,17.85,36.55,18.83,34.6,17.61,47.04,0.87,75.29,18.49,39.44,18.9,50.61,19.78,42.77,-0.21,763.1,84.3,4.0,66.0,-3.96,38.825492,38.825492
2016-01-18 02:10:00,120,0,17.16,36.69,16.69,48.55,17.72,36.09,17.22,43.04,17.06,43.93,-5.01,65.36,17.95,51.69,17.41,47.04,21.12,42.69,-5.13,765.8,73.3,2.27,23.1,-10.55,45.250616,45.250616
2016-01-18 02:20:00,87,10,17.63,34.98,17.02,44.18,17.7,34.54,18.05,29.81,17.04,30.17,-5.71,84.15,20.26,39.03,18.13,35.8,17.77,32.82,-2.83,769.0,79.6,4.06,21.2,-6.98,1.323148,1.323148
2016-01-18 02:30:00,84,0,17.14,47.16,16.38,40.42,17.13,43.9,16.39,43.12,16.53,35.73,-1.55,60.03,18.83,39.13,19.42,47.03,18.35,51.27,-3.69,761.3,67.0,2.01,59.8,-9.44,39.243775,39.243775
2016-01-18 02:40:00,80,30,17.88,39.59,16.05,40.46,17.62,42.1,19.22,45.61,17.13,41.8,-2.83,90.46,18.83,39.82,18.7,44.39,19.0,41.7,-2.23,765.8,86.4,5.04,35.8,-4.35,18.841537,18.841537
2016-01-18 02:50:00,67,0,15.82,43.34,18.91,34.47,16.49,40.88,18.0,53.18,17.4,33.95,-4.12,99.93,18.07,42.68,17.21,44.05,17.56,43.36,-3.28,765.3,93.0,7.8,38.2,-5.01,15.086313,15.086313
2016-01-18 03:00:00,75,0,16.85,47.04,19.59,33.58,17.46,38.03,15.72,46.48,18.26,34.75,-4.45,78.42,19.58,32.65,19.8,41.45,19.51,38.56,-2.68,764.6,85.5,1.65,55.1,-5.98,13.386228,13.386228
2016-01-18 03:10:00,100,30,15.48,32.26,19.07,27.16,17.25,35.65,16.85,46.52,18.85,44.3,-1.81,81.86,22.12,42.89,20.78,45.76,18.68,34.45,0.4,762.4,89.2,4.08,30.2,-1.56,23.574009,23.574009
2016-01-18 03:20:00,133,0,17.74,42.08,16.63,43.7,15.74,33.81,18.96,38.94,18.51,44.77,2.16,89.09,19.39,39.85,18.11,47.99,20.23,42.77,-2.66,760.9,86.7,3.14,44.1,-5.58,45.677885,45.677885
2016-01-18 03:30:00,86,0,18.05,41.88,18.23,38.55,17.67,45.95,17.88,42.83,17.7,35.82,0.55,75.1,18.87,42.57,19.13,39.62,19.52,46.2,-1.77,758.2,89.8,3.32,24.6,-4.23,20.706925,20.706925
2016-01-18 03:40:00,79,0,16.38,36.91,17.09,42.35,15.52,30.38,16.14,36.64,17.68,33.05,0.85,88.4,18.39,38.69,18.5,38.34,17.22,31.8,-2.7,757.9,91.0,6.63,51.4,-5.28,23.614887,23.614887
2016-01-18 03:50:00,65,0,14.91,35.66,19.19,39.32,18.74,33.04,17.21,43.09,17.24,48.29,-2.01,100.0,19.27,49.3,18.68,54.71,18.74,34.88,-2.2,763.8,91.2,4.79,51.4,-4.3,9.010808,9.010808
2016-01-18 04:00:00,72,0,16.95,37.87,19.28,39.93,17.36,40.37,18.22,43.96,16.96,43.38,-3.9,89.54,20.44,36.71,20.44,42.04,21.04,48.78,-2.25,762.2,96.4,2.75,43.1,-2.43,25.011303,25.011303
2016-01-18 04:10:00,71,0,18.58,29.94,15.97,50.41,17.97,37.2,18.14,31.11,18.76,43.38,-1.39,83.47,19.17,41.18,17.78,40.8,17.77,36.72,-1.52,760.8,68.6,3.03,41.2,-8.79,20.806355,20.806355
2016-01-18 04:20:00,75,0,16.06,33.2,18.07,33.43,16.93,31.86,19.89,33.79,18.56,31.83,-1.0,100.0,19.03,33.71,18.93,40.06,22.29,30.86,-0.38,765.1,92.4,3.67,40.9,-1.37,36.360967,36.360967
2016-01-18 04:30:00,95,0,16.58,47.93,19.85,34.09,18.59,39.16,18.43,44.3,18.38,44.78,2.71,76.86,18.91,34.94,18.93,33.34,19.25,46.21,0.42,761.7,82.3,3.5,39.0,-0.39,25.173444,25.173444
2016-01-18 04:40:00,101,0,17.37,35.91,16.89,48.35,16.87,22.94,18.7,43.44,17.34,38.97,-2.93,63.9,18.19,38.47,20.15,43.71,19.58,41.52,-1.5,758.8,79.6,3.67,40.2,-6.07,18.352539,18.352539
2016-01-18 04:50:00,82,0,17.64,33.06,18.85,45.91,18.02,44.02,17.78,43.67,17.39,39.32,0.62,50.06,17.53,48.39,20.14,48.29,19.1,27.9,-0.98,761.4,64.9,5.87,51.5,-8.23,11.35505,11.35505
2016-01-18 05:00:00,92,0,17.82,40.33,18.03,37.38,16.38,46.57,16.14,50.04,17.13,35.39,-1.13,70.76,20.0,35.9,20.39,36.24,18.86,35.77,-3.48,765.7,68.2,1.15,19.7,-10.27,24.420983,24.420983
2016-01-18 05:10:00,119,0,19.19,36.46,19.03,37.85,17.05,35.01,17.6,31.74,17.82,36.71,-4.12,70.39,15.87,38.45,19.76,44.54,19.52,44.75,-1.78,758.4,78.9,4.84,63.1,-5.66,37.89676,37.89676
2016-01-18 05:20:00,97,0,16.65,37.48,15.57,40.75,18.31,43.46,19.13,40.8,17.74,30.07,-1.06,77.85,18.03,38.76,17.12,32.63,18.38,39.0,-0.11,763.3,75.4,5.22,43.3,-5.32,32.269239,32.269239
2016-01-18 05:30:00,78,0,16.3,48.3,17.55,36.41,18.86,39.51,17.8,34.71,19.01,36.6,1.74,91.67,18.72,43.43,18.43,46.7,18.69,42.52,-0.1,762.2,93.5,11.47,66.0,-1.62,22.463283,22.463283
2016-01-18 05:40:00,131,0,16.96,53.9,17.89,45.68,15.98,35.89,19.98,44.24,19.22,32.13,-1.6,92.97,17.56,54.69,18.76,37.25,19.23,42.78,-0.94,759.4,90.7,3.19,44.1,-4.32,33.285044,33.285044
2016-01-18 05:50:00,107,0,16.41,45.41,20.23,35.08,18.31,37.48,20.05,35.55,21.03,41.78,3.68,100.0,17.99,47.55,20.29,29.87,19.26,50.67,0.21,761.3,98.2,4.78,41.2,-0.39,12.49443,12.49443
2016-01-18 06:00:00,114,10,16.59,32.5,17.25,42.31,17.68,51.58,17.55,44.23,20.18,32.92,0.77,81.59,17.9,24.88,17.29,48.54,19.15,40.62,-0.23,756.2,81.4,6.59,48.6,-5.11,25.816781,25.816781
2016-01-18 06:10:00,123,0,17.67,38.81,19.65,37.67,17.39,45.89,17.97,42.42,19.07,35.1,-0.75,100.0,18.46,41.14,19.05,33.91,19.1,35.13,0.99,762.9,89.3,4.71,26.1,-1.89,24.803743,24.803743
2016-01-18 06:20:00,82,10,16.86,46.09,19.42,36.79,19.66,40.93,17.91,31.14,18.2,45.72,1.15,68.65,18.13,51.07,19.9,48.05,19.93,26.89,-0.21,757.0,66.8,0.48,28.3,-5.67,11.093966,11.093966
2016-01-18 06:30:00,104,0,18.86,38.83,17.37,46.23,18.59,38.17,18.48,29.23,17.59,38.25,-0.3,100.0,20.27,39.76,18.93,42.98,18.91,50.23,-1.01,766.7,100.0,0.55,38.7,-1.87,25.405159,25.405159
2016-01-18 06:40:00,104,70,16.22,39.07,17.99,43.75,18.63,31.44,19.17,37.46,17.53,47.21,-0.1,94.15,19.99,36.45,19.12,41.06,21.02,36.39,0.21,762.1,100.0,2.98,42.0,-0.16,34.189696,34.189696
2016-01-18 06:50:00,115,0,16.88,41.44,16.47,45.06,15.89,45.88,16.04,38.96,17.55,39.17,-3.71,69.68,17.82,39.04,17.6,38.0,21.16,39.18,-4.51,760.2,73.5,3.46,53.5,-9.23,8.1494,8.1494
2016-01-18 07:00:00,147,0,15.96,50.17,19.58,25.21,19.79,53.5,19.14,38.84,18.8,36.72,3.65,100.0,18.22,38.43,19.28,39.53,19.03,37.32,0.65,767.1,97.5,4.36,42.0,-0.12,39.362317,39.362317
2016-01-18 07:10:00,143,0,17.26,31.83,15.31,48.61,17.3,44.45,17.05,44.82,15.48,37.23,-5.44,63.48,17.8,41.64,18.06,51.87,18.96,52.77,-5.21,758.3,69.7,1.07,58.5,-10.68,30.938589,30.938589
2016-01-18 07:20:00,164,20,17.7,41.42,15.09,46.41,16.64,37.46,16.84,36.6,19.59,46.29,-1.94,86.47,18.53,33.9,20.99,49.14,21.03,44.49,-2.13,759.5,74.2,5.34,8.9,-5.58,27.568963,27.568963
2016-01-18 07:30:00,117,0,20.25,28.18,21.28,48.85,17.61,45.84,19.21,40.56,18.22,34.19,-1.85,85.52,19.46,41.14,18.89,28.9,18.47,29.67,1.34,755.1,80.8,1.08,62.8,-2.05,11.684158,11.684158
2016-01-18 07:40:00,124,10,19.14,46.95,17.54,40.51,20.21,36.44,17.37,49.03,17.22,44.23,5.0,73.58,19.7,30.2,19.28,45.3,19.3,44.67,1.58,767.7,71.6,4.66,36.1,-5.34,5.283132,5.283132
2016-01-18 07:50:00,115,70,15.63,42.44,16.05,31.18,19.71,47.19,17.53,43.74,17.4,32.26,-4.06,82.49,17.33,32.12,18.96,39.28,19.23,36.34,-0.68,769.9,86.2,1.44,49.3,-2.46,37.315406,37.315406
2016-01-18 08:00:00,139,40,18.36,37.25,19.97,55.18,19.8,33.8,17.16,44.48,20.01,29.61,3.12,100.0,19.88,41.99,17.57,42.6,18.51,31.09,0.21,755.8,91.2,5.14,55.5,-1.9,1.304491,1.304491
2016-01-18 08:10:00,129,0,18.0,45.01,16.78,37.12,17.99,33.16,17.84,32.55,18.42,37.3,3.79,71.39,18.16,35.52,18.15,36.71,18.08,43.3,3.55,759.2,65.3,6.61,25.3,-5.25,15.245618,15.245618
2016-01-18 08:20:00,109,0,18.51,37.04,19.95,28.28,18.44,34.57,19.38,40.69,16.83,41.48,1.61,82.08,20.72,48.23,20.28,35.85,20.1,29.69,0.98,762.7,80.4,1.77,58.4,-4.1,16.871741,16.871741
2016-01-18 08:30:00,90,0,17.56,33.37,19.96,35.24,17.45,43.39,18.53,46.97,18.58,47.5,4.56,65.47,19.52,33.3,20.53,37.7,19.02,31.17,5.28,760.4,69.0,4.6,50.1,-1.13,47.00747,47.00747
2016-01-18 08:40:00,162,0,19.02,51.3,18.41,42.53,18.39,36.83,18.37,31.71,19.79,41.43,0.07,57.82,16.64,32.94,20.18,40.25,18.44,37.33,2.13,762.3,81.4,3.9,62.4,-0.92,19.523364,19.523364
2016-01-18 08:50:00,116,0,18.09,39.56,17.22,39.4,17.07,49.11,16.28,49.41,17.3,46.68,3.05,80.19,18.34,28.04,19.22,43.27,22.12,49.03,2.97,762.0,81.3,1.7,42.0,-1.15,13.725173,13.725173
2016-01-18 09:00:00,91,0,17.75,41.51,18.55,32.98,19.47,54.69,20.9,26.89,19.45,39.23,4.62,65.39,18.22,44.44,19.55,36.05,19.31,32.58,5.0,764.1,71.6,1.02,41.0,-0.41,5.682584,5.682584
2016-01-18 09:10:00,126,0,16.87,47.53,17.32,44.34,19.22,41.34,17.41,42.2,18.58,59.06,3.26,77.27,21.32,40.23,23.09,25.9,21.01,26.99,2.99,758.6,76.1,5.42,32.2,-2.25,20.686038,20.686038
2016-01-18 09:20:00,107,0,16.36,50.52,18.2,48.08,17.3,42.02,19.63,37.05,18.59,33.53,2.33,84.28,18.46,55.75,18.3,51.4,20.66,33.55,1.5,763.2,78.4,10.43,32.6,-0.96,33.293704,33.293704
2016-01-18 09:30:00,128,0,17.12,41.29,18.67,36.74,18.37,35.92,17.88,48.48,16.68,43.15,4.93,65.97,17.26,35.11,20.96,49.4,19.06,37.54,3.06,758.0,70.2,2.75,40.3,-3.6,37.874953,37.874953
2016-01-18 09:40:00,106,0,17.7,53.25,16.27,46.19,17.82,40.97,21.2,45.49,20.2,32.26,2.32,54.18,19.94,27.88,19.73,32.98,20.59,48.66,3.39,760.8,60.0,0.49,48.1,-3.23,41.423771,41.423771
2016-01-18 09:50:00,109,0,19.01,44.86,17.96,47.04,17.0,43.31,18.79,30.74,19.84,31.47,0.37,87.66,19.58,47.67,21.54,45.87,20.32,39.23,1.61,755.5,84.2,0.25,50.1,-1.57,45.282701,45.282701
2016-01-18 10:00:00,104,0,19.73,50.7,17.84,33.39,20.19,35.97,18.71,44.69,18.84,38.6,3.17,97.61,18.87,54.54,20.26,32.11,18.14,47.81,3.48,760.8,83.9,3.65,28.9,0.66,36.449103,36.449103
2016-01-18 10:10:00,105,0,16.78,37.48,19.64,49.51,17.35,31.03,19.9,43.54,17.88,52.1,0.33,72.77,18.31,39.32,20.72,36.4,18.66,42.87,2.96,760.2,83.1,0.78,39.8,-2.96,42.385244,42.385244
2016-01-18 10:20:00,107,0,17.96,37.45,19.98,42.16,19.22,40.77,18.36,34.32,19.08,35.74,6.66,90.07,20.5,35.37,18.96,49.81,19.27,41.36,5.67,766.2,65.7,0.62,43.8,0.4,37.524635,37.524635
2016-01-18 10:30:00,92,0,17.25,42.36,19.33,39.26,20.12,46.4,19.88,47.33,19.57,41.44,5.23,67.94,18.51,34.84,21.82,32.06,20.25,45.71,4.54,762.2,73.0,1.66,15.2,-1.83,7.429146,7.429146
